Country or Area,Year,Area,Sex,Age,Record Type,Source Year,Value,Deaths
Hungary,1978,Rural,Male,75 - 79,Estimate - de jure,1979,57370.0,6554.0
Hungary,1978,Rural,Male,80 +,Estimate - de jure,1979,35166.0,7201.0
Hungary,1978,Urban,Female,0,Estimate - de jure,1979,44023.0,869.0
Hungary,1978,Urban,Female,1 - 4,Estimate - de jure,1979,187039.0,83.0
Hungary,1978,Urban,Female,10 - 14,Estimate - de jure,1979,157503.0,41.0
Hungary,1978,Urban,Female,15 - 19,Estimate - de jure,1979,174674.0,86.0
Hungary,1978,Urban,Female,20 - 24,Estimate - de jure,1979,265105.0,127.0
Hungary,1978,Urban,Female,25 - 29,Estimate - de jure,1979,254447.0,146.0
Hungary,1978,Urban,Female,30 - 34,Estimate - de jure,1979,222434.0,209.0
Hungary,1978,Urban,Female,35 - 39,Estimate - de jure,1979,197365.0,304.0
Hungary,1978,Urban,Female,40 - 44,Estimate - de jure,1979,178990.0,427.0
Hungary,1978,Urban,Female,45 - 49,Estimate - de jure,1979,184783.0,795.0
Hungary,1978,Urban,Female,5 - 9,Estimate - de jure,1979,182010.0,33.0
Hungary,1978,Urban,Female,50 - 54,Estimate - de jure,1979,186960.0,1147.0
Hungary,1978,Urban,Female,55 - 59,Estimate - de jure,1979,173143.0,1614.0
Hungary,1978,Urban,Female,60 - 64,Estimate - de jure,1979,122142.0,1822.0
Hungary,1978,Urban,Female,65 - 69,Estimate - de jure,1979,155189.0,3848.0
Hungary,1978,Urban,Female,70 - 74,Estimate - de jure,1979,117400.0,5020.0
Hungary,1978,Urban,Female,75 - 79,Estimate - de jure,1979,84242.0,6280.0
Hungary,1978,Urban,Female,80 +,Estimate - de jure,1979,70307.0,11002.0
Hungary,1978,Urban,Male,0,Estimate - de jure,1979,46214.0,1194.0
Hungary,1978,Urban,Male,1 - 4,Estimate - de jure,1979,196654.0,126.0
Hungary,1978,Urban,Male,10 - 14,Estimate - de jure,1979,168141.0,64.0
Hungary,1978,Urban,Male,15 - 19,Estimate - de jure,1979,186859.0,156.0
Hungary,1978,Urban,Male,20 - 24,Estimate - de jure,1979,276322.0,269.0
Hungary,1978,Urban,Male,25 - 29,Estimate - de jure,1979,248810.0,321.0
Hungary,1978,Urban,Male,30 - 34,Estimate - de jure,1979,222714.0,424.0
Hungary,1978,Urban,Male,35 - 39,Estimate - de jure,1979,195596.0,563.0
Hungary,1978,Urban,Male,40 - 44,Estimate - de jure,1979,168359.0,753.0
Hungary,1978,Urban,Male,45 - 49,Estimate - de jure,1979,178538.0,1326.0
Hungary,1978,Urban,Male,5 - 9,Estimate - de jure,1979,194061.0,69.0
Hungary,1978,Urban,Male,50 - 54,Estimate - de jure,1979,169148.0,1921.0
Hungary,1978,Urban,Male,55 - 59,Estimate - de jure,1979,146920.0,2610.0
Hungary,1978,Urban,Male,60 - 64,Estimate - de jure,1979,98547.0,2822.0
Hungary,1978,Urban,Male,65 - 69,Estimate - de jure,1979,116992.0,4944.0
Hungary,1978,Urban,Male,70 - 74,Estimate - de jure,1979,77556.0,5310.0
Hungary,1978,Urban,Male,75 - 79,Estimate - de jure,1979,48124.0,5311.0
Hungary,1978,Urban,Male,80 +,Estimate - de jure,1979,30004.0,5616.0
Hungary,1979,Rural,Female,0,Estimate - de jure,1980,36720.0,779.0
Hungary,1979,Rural,Female,1 - 4,Estimate - de jure,1980,155846.0,95.0
Hungary,1979,Rural,Female,10 - 14,Estimate - de jure,1980,166743.0,30.0
Hungary,1979,Rural,Female,15 - 19,Estimate - de jure,1980,147352.0,65.0
Hungary,1979,Rural,Female,20 - 24,Estimate - de jure,1980,172302.0,89.0
Hungary,1979,Rural,Female,25 - 29,Estimate - de jure,1980,166464.0,126.0
Hungary,1979,Rural,Female,30 - 34,Estimate - de jure,1980,150425.0,160.0
Hungary,1979,Rural,Female,35 - 39,Estimate - de jure,1980,156090.0,246.0
Hungary,1979,Rural,Female,40 - 44,Estimate - de jure,1980,160648.0,438.0
Hungary,1979,Rural,Female,45 - 49,Estimate - de jure,1980,173199.0,693.0
Hungary,1979,Rural,Female,5 - 9,Estimate - de jure,1980,175748.0,49.0
Hungary,1979,Rural,Female,50 - 54,Estimate - de jure,1980,177146.0,1075.0
Hungary,1979,Rural,Female,55 - 59,Estimate - de jure,1980,178107.0,1608.0
Hungary,1979,Rural,Female,60 - 64,Estimate - de jure,1980,99052.0,1451.0
Hungary,1979,Rural,Female,65 - 69,Estimate - de jure,1980,149423.0,3492.0
Hungary,1979,Rural,Female,70 - 74,Estimate - de jure,1980,116943.0,4754.0
Hungary,1979,Rural,Female,75 - 79,Estimate - de jure,1980,80991.0,6044.0
Hungary,1979,Rural,Female,80 +,Estimate - de jure,1980,62598.0,9812.0
Hungary,1979,Rural,Male,0,Estimate - de jure,1980,38290.0,1083.0
Hungary,1979,Rural,Male,1 - 4,Estimate - de jure,1980,163859.0,113.0
Hungary,1979,Rural,Male,10 - 14,Estimate - de jure,1980,176474.0,95.0
Hungary,1979,Rural,Male,15 - 19,Estimate - de jure,1980,152452.0,176.0
Hungary,1979,Rural,Male,20 - 24,Estimate - de jure,1980,186602.0,348.0
Hungary,1979,Rural,Male,25 - 29,Estimate - de jure,1980,183650.0,395.0
Hungary,1979,Rural,Male,30 - 34,Estimate - de jure,1980,160484.0,454.0
Hungary,1979,Rural,Male,35 - 39,Estimate - de jure,1980,152508.0,715.0
Hungary,1979,Rural,Male,40 - 44,Estimate - de jure,1980,147306.0,942.0
Hungary,1979,Rural,Male,45 - 49,Estimate - de jure,1980,158973.0,1480.0
Hungary,1979,Rural,Male,5 - 9,Estimate - de jure,1980,185387.0,74.0
Hungary,1979,Rural,Male,50 - 54,Estimate - de jure,1980,160106.0,2226.0
Hungary,1979,Rural,Male,55 - 59,Estimate - de jure,1980,151528.0,2952.0
Hungary,1979,Rural,Male,60 - 64,Estimate - de jure,1980,81308.0,2297.0
Hungary,1979,Rural,Male,65 - 69,Estimate - de jure,1980,119057.0,5142.0
Hungary,1979,Rural,Male,70 - 74,Estimate - de jure,1980,88427.0,6248.0
Hungary,1979,Rural,Male,75 - 79,Estimate - de jure,1980,57147.0,6142.0
Hungary,1979,Rural,Male,80 +,Estimate - de jure,1980,36026.0,6728.0
Hungary,1979,Urban,Female,0,Estimate - de jure,1980,41704.0,848.0
Hungary,1979,Urban,Female,1 - 4,Estimate - de jure,1980,191260.0,87.0
Hungary,1979,Urban,Female,10 - 14,Estimate - de jure,1980,167094.0,36.0
Hungary,1979,Urban,Female,15 - 19,Estimate - de jure,1980,171386.0,65.0
Hungary,1979,Urban,Female,20 - 24,Estimate - de jure,1980,242302.0,107.0
Hungary,1979,Urban,Female,25 - 29,Estimate - de jure,1980,270185.0,152.0
Hungary,1979,Urban,Female,30 - 34,Estimate - de jure,1980,228091.0,222.0
Hungary,1979,Urban,Female,35 - 39,Estimate - de jure,1980,204732.0,310.0
Hungary,1979,Urban,Female,40 - 44,Estimate - de jure,1980,180042.0,475.0
Hungary,1979,Urban,Female,45 - 49,Estimate - de jure,1980,183018.0,745.0
Hungary,1979,Urban,Female,5 - 9,Estimate - de jure,1980,189911.0,38.0
Hungary,1979,Urban,Female,50 - 54,Estimate - de jure,1980,186749.0,1197.0
Hungary,1979,Urban,Female,55 - 59,Estimate - de jure,1980,182993.0,1859.0
Hungary,1979,Urban,Female,60 - 64,Estimate - de jure,1980,112850.0,1709.0
Hungary,1979,Urban,Female,65 - 69,Estimate - de jure,1980,157087.0,3800.0
Hungary,1979,Urban,Female,70 - 74,Estimate - de jure,1980,121018.0,5057.0
Hungary,1979,Urban,Female,75 - 79,Estimate - de jure,1980,85486.0,5999.0
Hungary,1979,Urban,Female,80 +,Estimate - de jure,1980,72544.0,10910.0
Hungary,1979,Urban,Male,0,Estimate - de jure,1980,43929.0,1131.0
Hungary,1979,Urban,Male,1 - 4,Estimate - de jure,1980,200623.0,121.0
Hungary,1979,Urban,Male,10 - 14,Estimate - de jure,1980,178012.0,64.0
Hungary,1979,Urban,Male,15 - 19,Estimate - de jure,1980,183558.0,192.0
Hungary,1979,Urban,Male,20 - 24,Estimate - de jure,1980,249391.0,235.0
Hungary,1979,Urban,Male,25 - 29,Estimate - de jure,1980,269243.0,350.0
Hungary,1979,Urban,Male,30 - 34,Estimate - de jure,1980,226291.0,413.0
Hungary,1979,Urban,Male,35 - 39,Estimate - de jure,1980,204606.0,542.0
Hungary,1979,Urban,Male,40 - 44,Estimate - de jure,1980,169041.0,785.0
Hungary,1979,Urban,Male,45 - 49,Estimate - de jure,1980,175854.0,1297.0
Hungary,1979,Urban,Male,5 - 9,Estimate - de jure,1980,201571.0,78.0
Hungary,1979,Urban,Male,50 - 54,Estimate - de jure,1980,170795.0,2106.0
Hungary,1979,Urban,Male,55 - 59,Estimate - de jure,1980,155104.0,2959.0
Hungary,1979,Urban,Male,60 - 64,Estimate - de jure,1980,90685.0,2447.0
Hungary,1979,Urban,Male,65 - 69,Estimate - de jure,1980,118460.0,5181.0
Hungary,1979,Urban,Male,70 - 74,Estimate - de jure,1980,80018.0,5438.0
Hungary,1979,Urban,Male,75 - 79,Estimate - de jure,1980,48433.0,5196.0
Hungary,1979,Urban,Male,80 +,Estimate - de jure,1980,31162.0,5842.0
Hungary,1980,Rural,Female,0,Census - de facto - complete tabulation,1981,36757.0,733.0
Hungary,1980,Rural,Female,1 - 4,Census - de facto - complete tabulation,1981,157878.0,88.0
Hungary,1980,Rural,Female,10 - 14,Census - de facto - complete tabulation,1981,166352.0,50.0
Hungary,1980,Rural,Female,15 - 19,Census - de facto - complete tabulation,1981,141724.0,71.0
Hungary,1980,Rural,Female,20 - 24,Census - de facto - complete tabulation,1981,181632.0,103.0
Hungary,1980,Rural,Female,25 - 29,Census - de facto - complete tabulation,1981,182619.0,145.0
Hungary,1980,Rural,Female,30 - 34,Census - de facto - complete tabulation,1981,151511.0,154.0
Hungary,1980,Rural,Female,35 - 39,Census - de facto - complete tabulation,1981,154882.0,259.0
Hungary,1980,Rural,Female,40 - 44,Census - de facto - complete tabulation,1981,158701.0,446.0
Hungary,1980,Rural,Female,45 - 49,Census - de facto - complete tabulation,1981,171978.0,728.0
Hungary,1980,Rural,Female,5 - 9,Census - de facto - complete tabulation,1981,179973.0,36.0
Hungary,1980,Rural,Female,50 - 54,Census - de facto - complete tabulation,1981,176920.0,1046.0
Hungary,1980,Rural,Female,55 - 59,Census - de facto - complete tabulation,1981,179357.0,1724.0
Hungary,1980,Rural,Female,60 - 64,Census - de facto - complete tabulation,1981,98092.0,1497.0
Hungary,1980,Rural,Female,65 - 69,Census - de facto - complete tabulation,1981,149697.0,3601.0
Hungary,1980,Rural,Female,70 - 74,Census - de facto - complete tabulation,1981,119032.0,5240.0
Hungary,1980,Rural,Female,75 - 79,Census - de facto - complete tabulation,1981,81261.0,6233.0
Hungary,1980,Rural,Female,80 +,Census - de facto - complete tabulation,1981,64465.0,10819.0
Hungary,1980,Rural,Male,0,Census - de facto - complete tabulation,1981,38762.0,965.0
Hungary,1980,Rural,Male,1 - 4,Census - de facto - complete tabulation,1981,166585.0,126.0
Hungary,1980,Rural,Male,10 - 14,Census - de facto - complete tabulation,1981,176387.0,85.0
Hungary,1980,Rural,Male,15 - 19,Census - de facto - complete tabulation,1981,147936.0,183.0
Hungary,1980,Rural,Male,20 - 24,Census - de facto - complete tabulation,1981,202071.0,360.0
Hungary,1980,Rural,Male,25 - 29,Census - de facto - complete tabulation,1981,203826.0,424.0
Hungary,1980,Rural,Male,30 - 34,Census - de facto - complete tabulation,1981,165122.0,411.0
Hungary,1980,Rural,Male,35 - 39,Census - de facto - complete tabulation,1981,156149.0,740.0
Hungary,1980,Rural,Male,40 - 44,Census - de facto - complete tabulation,1981,148051.0,1089.0
Hungary,1980,Rural,Male,45 - 49,Census - de facto - complete tabulation,1981,159198.0,1564.0
Hungary,1980,Rural,Male,5 - 9,Census - de facto - complete tabulation,1981,190161.0,92.0
Hungary,1980,Rural,Male,50 - 54,Census - de facto - complete tabulation,1981,160920.0,2308.0
Hungary,1980,Rural,Male,55 - 59,Census - de facto - complete tabulation,1981,154701.0,3369.0
Hungary,1980,Rural,Male,60 - 64,Census - de facto - complete tabulation,1981,81639.0,2543.0
Hungary,1980,Rural,Male,65 - 69,Census - de facto - complete tabulation,1981,119178.0,5097.0
Hungary,1980,Rural,Male,70 - 74,Census - de facto - complete tabulation,1981,90504.0,6475.0
Hungary,1980,Rural,Male,75 - 79,Census - de facto - complete tabulation,1981,56969.0,6425.0
Hungary,1980,Rural,Male,80 +,Census - de facto - complete tabulation,1981,36908.0,7493.0
Hungary,1980,Urban,Female,0,Census - de facto - complete tabulation,1981,40704.0,738.0
Hungary,1980,Urban,Female,1 - 4,Census - de facto - complete tabulation,1981,185050.0,81.0
Hungary,1980,Urban,Female,10 - 14,Census - de facto - complete tabulation,1981,173929.0,43.0
Hungary,1980,Urban,Female,15 - 19,Census - de facto - complete tabulation,1981,174016.0,64.0
Hungary,1980,Urban,Female,20 - 24,Census - de facto - complete tabulation,1981,217127.0,105.0
Hungary,1980,Urban,Female,25 - 29,Census - de facto - complete tabulation,1981,256757.0,163.0
Hungary,1980,Urban,Female,30 - 34,Census - de facto - complete tabulation,1981,223162.0,242.0
Hungary,1980,Urban,Female,35 - 39,Census - de facto - complete tabulation,1981,207136.0,353.0
Hungary,1980,Urban,Female,40 - 44,Census - de facto - complete tabulation,1981,179900.0,491.0
Hungary,1980,Urban,Female,45 - 49,Census - de facto - complete tabulation,1981,182289.0,810.0
Hungary,1980,Urban,Female,5 - 9,Census - de facto - complete tabulation,1981,195138.0,53.0
Hungary,1980,Urban,Female,50 - 54,Census - de facto - complete tabulation,1981,186916.0,1277.0
Hungary,1980,Urban,Female,55 - 59,Census - de facto - complete tabulation,1981,185988.0,1837.0
Hungary,1980,Urban,Female,60 - 64,Census - de facto - complete tabulation,1981,112113.0,1904.0
Hungary,1980,Urban,Female,65 - 69,Census - de facto - complete tabulation,1981,159588.0,3859.0
Hungary,1980,Urban,Female,70 - 74,Census - de facto - complete tabulation,1981,124420.0,5373.0
Hungary,1980,Urban,Female,75 - 79,Census - de facto - complete tabulation,1981,86933.0,6229.0
Hungary,1980,Urban,Female,80 +,Census - de facto - complete tabulation,1981,76757.0,11938.0
Hungary,1980,Urban,Male,0,Census - de facto - complete tabulation,1981,43852.0,1000.0
Hungary,1980,Urban,Male,1 - 4,Census - de facto - complete tabulation,1981,196116.0,122.0
Hungary,1980,Urban,Male,10 - 14,Census - de facto - complete tabulation,1981,186121.0,67.0
Hungary,1980,Urban,Male,15 - 19,Census - de facto - complete tabulation,1981,186816.0,146.0
Hungary,1980,Urban,Male,20 - 24,Census - de facto - complete tabulation,1981,213087.0,263.0
Hungary,1980,Urban,Male,25 - 29,Census - de facto - complete tabulation,1981,248349.0,380.0
Hungary,1980,Urban,Male,30 - 34,Census - de facto - complete tabulation,1981,216192.0,458.0
Hungary,1980,Urban,Male,35 - 39,Census - de facto - complete tabulation,1981,202402.0,644.0
Hungary,1980,Urban,Male,40 - 44,Census - de facto - complete tabulation,1981,165332.0,852.0
Hungary,1980,Urban,Male,45 - 49,Census - de facto - complete tabulation,1981,171982.0,1419.0
Hungary,1980,Urban,Male,5 - 9,Census - de facto - complete tabulation,1981,207408.0,74.0
Hungary,1980,Urban,Male,50 - 54,Census - de facto - complete tabulation,1981,169482.0,2354.0
Hungary,1980,Urban,Male,55 - 59,Census - de facto - complete tabulation,1981,153927.0,3092.0
Hungary,1980,Urban,Male,60 - 64,Census - de facto - complete tabulation,1981,88842.0,2803.0
Hungary,1980,Urban,Male,65 - 69,Census - de facto - complete tabulation,1981,118909.0,5257.0
Hungary,1980,Urban,Male,70 - 74,Census - de facto - complete tabulation,1981,82281.0,5965.0
Hungary,1980,Urban,Male,75 - 79,Census - de facto - complete tabulation,1981,49506.0,5562.0
Hungary,1980,Urban,Male,80 +,Census - de facto - complete tabulation,1981,33038.0,6355.0
Hungary,1981,Rural,Female,0,Estimate - de jure,1982,32587.0,622.0
Hungary,1981,Rural,Female,1 - 4,Estimate - de jure,1982,146105.0,68.0
Hungary,1981,Rural,Female,10 - 14,Estimate - de jure,1982,168833.0,49.0
Hungary,1981,Rural,Female,15 - 19,Estimate - de jure,1982,133763.0,55.0
Hungary,1981,Rural,Female,20 - 24,Estimate - de jure,1982,164282.0,95.0
Hungary,1981,Rural,Female,25 - 29,Estimate - de jure,1982,186901.0,125.0
Hungary,1981,Rural,Female,30 - 34,Estimate - de jure,1982,163050.0,200.0
Hungary,1981,Rural,Female,35 - 39,Estimate - de jure,1982,145896.0,279.0
Hungary,1981,Rural,Female,40 - 44,Estimate - de jure,1982,156963.0,424.0
Hungary,1981,Rural,Female,45 - 49,Estimate - de jure,1982,165524.0,753.0
Hungary,1981,Rural,Female,5 - 9,Estimate - de jure,1982,187459.0,44.0
Hungary,1981,Rural,Female,50 - 54,Estimate - de jure,1982,173664.0,1173.0
Hungary,1981,Rural,Female,55 - 59,Estimate - de jure,1982,177315.0,1616.0
Hungary,1981,Rural,Female,60 - 64,Estimate - de jure,1982,119704.0,1647.0
Hungary,1981,Rural,Female,65 - 69,Estimate - de jure,1982,131044.0,3293.0
Hungary,1981,Rural,Female,70 - 74,Estimate - de jure,1982,122403.0,5209.0
Hungary,1981,Rural,Female,75 - 79,Estimate - de jure,1982,81067.0,6129.0
Hungary,1981,Rural,Female,80 +,Estimate - de jure,1982,66961.0,10678.0
Hungary,1981,Rural,Male,0,Estimate - de jure,1982,33984.0,850.0
Hungary,1981,Rural,Male,1 - 4,Estimate - de jure,1982,154263.0,126.0
Hungary,1981,Rural,Male,10 - 14,Estimate - de jure,1982,178725.0,85.0
Hungary,1981,Rural,Male,15 - 19,Estimate - de jure,1982,140376.0,202.0
Hungary,1981,Rural,Male,20 - 24,Estimate - de jure,1982,182133.0,337.0
Hungary,1981,Rural,Male,25 - 29,Estimate - de jure,1982,210431.0,441.0
Hungary,1981,Rural,Male,30 - 34,Estimate - de jure,1982,179013.0,588.0
Hungary,1981,Rural,Male,35 - 39,Estimate - de jure,1982,150423.0,765.0
Hungary,1981,Rural,Male,40 - 44,Estimate - de jure,1982,147633.0,1096.0
Hungary,1981,Rural,Male,45 - 49,Estimate - de jure,1982,153406.0,1593.0
Hungary,1981,Rural,Male,5 - 9,Estimate - de jure,1982,198332.0,76.0
Hungary,1981,Rural,Male,50 - 54,Estimate - de jure,1982,156479.0,2537.0
Hungary,1981,Rural,Male,55 - 59,Estimate - de jure,1982,155437.0,3421.0
Hungary,1981,Rural,Male,60 - 64,Estimate - de jure,1982,98064.0,2928.0
Hungary,1981,Rural,Male,65 - 69,Estimate - de jure,1982,102109.0,4795.0
Hungary,1981,Rural,Male,70 - 74,Estimate - de jure,1982,91745.0,6382.0
Hungary,1981,Rural,Male,75 - 79,Estimate - de jure,1982,55441.0,6129.0
Hungary,1981,Rural,Male,80 +,Estimate - de jure,1982,38153.0,7268.0
Hungary,1981,Urban,Female,0,Estimate - de jure,1982,37445.0,649.0
Hungary,1981,Urban,Female,1 - 4,Estimate - de jure,1982,174755.0,65.0
Hungary,1981,Urban,Female,10 - 14,Estimate - de jure,1982,183464.0,39.0
Hungary,1981,Urban,Female,15 - 19,Estimate - de jure,1982,176571.0,70.0
Hungary,1981,Urban,Female,20 - 24,Estimate - de jure,1982,196528.0,118.0
Hungary,1981,Urban,Female,25 - 29,Estimate - de jure,1982,263560.0,188.0
Hungary,1981,Urban,Female,30 - 34,Estimate - de jure,1982,235584.0,265.0
Hungary,1981,Urban,Female,35 - 39,Estimate - de jure,1982,210240.0,367.0
Hungary,1981,Urban,Female,40 - 44,Estimate - de jure,1982,185372.0,529.0
Hungary,1981,Urban,Female,45 - 49,Estimate - de jure,1982,178382.0,776.0
Hungary,1981,Urban,Female,5 - 9,Estimate - de jure,1982,215451.0,42.0
Hungary,1981,Urban,Female,50 - 54,Estimate - de jure,1982,183951.0,1305.0
Hungary,1981,Urban,Female,55 - 59,Estimate - de jure,1982,185790.0,1872.0
Hungary,1981,Urban,Female,60 - 64,Estimate - de jure,1982,132164.0,1951.0
Hungary,1981,Urban,Female,65 - 69,Estimate - de jure,1982,143365.0,3676.0
Hungary,1981,Urban,Female,70 - 74,Estimate - de jure,1982,130729.0,5502.0
Hungary,1981,Urban,Female,75 - 79,Estimate - de jure,1982,87916.0,6432.0
Hungary,1981,Urban,Female,80 +,Estimate - de jure,1982,80755.0,11868.0
Hungary,1981,Urban,Male,0,Estimate - de jure,1982,38868.0,845.0
Hungary,1981,Urban,Male,1 - 4,Estimate - de jure,1982,184851.0,94.0
Hungary,1981,Urban,Male,10 - 14,Estimate - de jure,1982,195660.0,63.0
Hungary,1981,Urban,Male,15 - 19,Estimate - de jure,1982,190170.0,143.0
Hungary,1981,Urban,Male,20 - 24,Estimate - de jure,1982,193674.0,236.0
Hungary,1981,Urban,Male,25 - 29,Estimate - de jure,1982,254600.0,403.0
Hungary,1981,Urban,Male,30 - 34,Estimate - de jure,1982,227699.0,479.0
Hungary,1981,Urban,Male,35 - 39,Estimate - de jure,1982,204744.0,615.0
Hungary,1981,Urban,Male,40 - 44,Estimate - de jure,1982,173196.0,945.0
Hungary,1981,Urban,Male,45 - 49,Estimate - de jure,1982,164570.0,1413.0
Hungary,1981,Urban,Male,5 - 9,Estimate - de jure,1982,228747.0,80.0
Hungary,1981,Urban,Male,50 - 54,Estimate - de jure,1982,169911.0,2378.0
Hungary,1981,Urban,Male,55 - 59,Estimate - de jure,1982,154676.0,3146.0
Hungary,1981,Urban,Male,60 - 64,Estimate - de jure,1982,102879.0,2970.0
Hungary,1981,Urban,Male,65 - 69,Estimate - de jure,1982,105440.0,4945.0
Hungary,1981,Urban,Male,70 - 74,Estimate - de jure,1982,86135.0,6185.0
Hungary,1981,Urban,Male,75 - 79,Estimate - de jure,1982,49600.0,5457.0
Hungary,1981,Urban,Male,80 +,Estimate - de jure,1982,34738.0,6323.0
Hungary,1982,Rural,Female,0,Estimate - de jure,1983,30880.0,549.0
Hungary,1982,Rural,Female,1 - 4,Estimate - de jure,1983,137255.0,66.0
Hungary,1982,Rural,Female,10 - 14,Estimate - de jure,1983,167896.0,43.0
Hungary,1982,Rural,Female,15 - 19,Estimate - de jure,1983,132678.0,72.0
Hungary,1982,Rural,Female,20 - 24,Estimate - de jure,1983,153517.0,81.0
Hungary,1982,Rural,Female,25 - 29,Estimate - de jure,1983,186914.0,137.0
Hungary,1982,Rural,Female,30 - 34,Estimate - de jure,1983,167049.0,196.0
Hungary,1982,Rural,Female,35 - 39,Estimate - de jure,1983,142871.0,269.0
Hungary,1982,Rural,Female,40 - 44,Estimate - de jure,1983,154887.0,404.0
Hungary,1982,Rural,Female,45 - 49,Estimate - de jure,1983,161560.0,721.0
Hungary,1982,Rural,Female,5 - 9,Estimate - de jure,1983,190235.0,64.0
Hungary,1982,Rural,Female,50 - 54,Estimate - de jure,1983,171484.0,1040.0
